task_id,original_task_id,prompt_rank,prompt_id,condition,seed_idx,seed,cfg_scale,duration_seconds,corrected_full_text,corrected_text_sha256,output_path,analysis_role,invalid_predecessor_path,seed_policy
w2fact_25_2_12_positive_v2,w2fact_25_2_12,25,held_out_0146,positive_text,12,2034025012,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s12_2034025012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s12_2034025012.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_13_positive_v2,w2fact_25_2_13,25,held_out_0146,positive_text,13,2034025013,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s13_2034025013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s13_2034025013.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_14_positive_v2,w2fact_25_2_14,25,held_out_0146,positive_text,14,2034025014,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s14_2034025014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s14_2034025014.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_15_positive_v2,w2fact_25_2_15,25,held_out_0146,positive_text,15,2034025015,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s15_2034025015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s15_2034025015.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_00_positive_v2,w2fact_25_5_00,25,held_out_0146,positive_sampler,0,2034025000,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s00_2034025000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s00_2034025000.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_01_positive_v2,w2fact_25_5_01,25,held_out_0146,positive_sampler,1,2034025001,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s01_2034025001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s01_2034025001.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_02_positive_v2,w2fact_25_5_02,25,held_out_0146,positive_sampler,2,2034025002,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s02_2034025002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s02_2034025002.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_03_positive_v2,w2fact_25_5_03,25,held_out_0146,positive_sampler,3,2034025003,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s03_2034025003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s03_2034025003.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_04_positive_v2,w2fact_25_5_04,25,held_out_0146,positive_sampler,4,2034025004,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s04_2034025004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s04_2034025004.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_05_positive_v2,w2fact_25_5_05,25,held_out_0146,positive_sampler,5,2034025005,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s05_2034025005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s05_2034025005.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_06_positive_v2,w2fact_25_5_06,25,held_out_0146,positive_sampler,6,2034025006,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s06_2034025006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s06_2034025006.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_07_positive_v2,w2fact_25_5_07,25,held_out_0146,positive_sampler,7,2034025007,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s07_2034025007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s07_2034025007.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_08_positive_v2,w2fact_25_5_08,25,held_out_0146,positive_sampler,8,2034025008,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s08_2034025008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s08_2034025008.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_09_positive_v2,w2fact_25_5_09,25,held_out_0146,positive_sampler,9,2034025009,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s09_2034025009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s09_2034025009.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_10_positive_v2,w2fact_25_5_10,25,held_out_0146,positive_sampler,10,2034025010,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s10_2034025010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s10_2034025010.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_11_positive_v2,w2fact_25_5_11,25,held_out_0146,positive_sampler,11,2034025011,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s11_2034025011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s11_2034025011.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_12_positive_v2,w2fact_25_5_12,25,held_out_0146,positive_sampler,12,2034025012,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s12_2034025012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s12_2034025012.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_13_positive_v2,w2fact_25_5_13,25,held_out_0146,positive_sampler,13,2034025013,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s13_2034025013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s13_2034025013.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_14_positive_v2,w2fact_25_5_14,25,held_out_0146,positive_sampler,14,2034025014,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s14_2034025014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s14_2034025014.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_5_15_positive_v2,w2fact_25_5_15,25,held_out_0146,positive_sampler,15,2034025015,7.5,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s15_2034025015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0146/positive_sampler_s15_2034025015.flac,exact_CRN_replacement_not_independent_observation
w2fact_26_2_00_positive_v2,w2fact_26_2_00,26,held_out_0031,positive_text,0,2034026000,5.0,15.0,"A post-bop jazz number a slow, featuring muted trumpet over a sustained Rhodes chord. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",21ae61503eba7abcac338d625b4f626d59314960b668a62fe14c38026c5f986e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0031/positive_text_v2_s00_2034026000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0031/positive_text_s00_2034026000.flac,exact_CRN_replacement_not_independent_observation
w2fact_26_2_01_positive_v2,w2fact_26_2_01,26,held_out_0031,positive_text,1,2034026001,5.0,15.0,"A post-bop jazz number a slow, featuring muted trumpet over a sustained Rhodes chord. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",21ae61503eba7abcac338d625b4f626d59314960b668a62fe14c38026c5f986e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0031/positive_text_v2_s01_2034026001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0031/positive_text_s01_2034026001.flac,exact_CRN_replacement_not_independent_observation
w2fact_26_2_02_positive_v2,w2fact_26_2_02,26,held_out_0031,positive_text,2,2034026002,5.0,15.0,"A post-bop jazz number a slow, featuring muted trumpet over a sustained Rhodes chord. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",21ae61503eba7abcac338d625b4f626d59314960b668a62fe14c38026c5f986e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0031/positive_text_v2_s02_2034026002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0031/positive_text_s02_2034026002.flac,exact_CRN_replacement_not_independent_observation
w2fact_26_2_03_positive_v2,w2fact_26_2_03,26,held_out_0031,positive_text,3,2034026003,5.0,15.0,"A post-bop jazz number a slow, featuring muted trumpet over a sustained Rhodes chord. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",21ae61503eba7abcac338d625b4f626d59314960b668a62fe14c38026c5f986e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0031/positive_text_v2_s03_2034026003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0031/positive_text_s03_2034026003.flac,exact_CRN_replacement_not_independent_observation
w2fact_26_2_04_positive_v2,w2fact_26_2_04,26,held_out_0031,positive_text,4,2034026004,5.0,15.0,"A post-bop jazz number a slow, featuring muted trumpet over a sustained Rhodes chord. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",21ae61503eba7abcac338d625b4f626d59314960b668a62fe14c38026c5f986e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0031/positive_text_v2_s04_2034026004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0031/positive_text_s04_2034026004.flac,exact_CRN_replacement_not_independent_observation
w2fact_26_2_05_positive_v2,w2fact_26_2_05,26,held_out_0031,positive_text,5,2034026005,5.0,15.0,"A post-bop jazz number a slow, featuring muted trumpet over a sustained Rhodes chord. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",21ae61503eba7abcac338d625b4f626d59314960b668a62fe14c38026c5f986e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0031/positive_text_v2_s05_2034026005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0031/positive_text_s05_2034026005.flac,exact_CRN_replacement_not_independent_observation
