rating_id,label_a_voice_presence,confidence_1_to_5,notes,rating_source,bundle_rating_id,judge_validation_status,judge_model_id,judge_gold_set_hash,judge_calibration_metrics,judge_raw_response_ledger,judge_raw_response_ledger_sha256,label_b_constraint
aprime_0637_c265f4f0ac84,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0638_2fc5edec82da,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0639_c7e6cd205d7f,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0640_b4f503692542,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0641_b8020558b0b8,no,5,,pi:Richard,r_abaa8cf48954845543b7,,,,,,,
aprime_0642_fa10e2716b5c,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0643_368c2b9cff7e,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0644_d370ede41172,yes,5,,pi:Richard,r_70d21b25330578948c5f,,,,,,,
aprime_0645_8c11716d4216,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0646_f66fc773deb4,yes,5,,pi:Richard,r_3e4d51e2cb3818ef131e,,,,,,,
aprime_0647_92e26629e8be,yes,5,,pi:Richard,r_04828b61388faaed0463,,,,,,,
aprime_0648_b632fdc8b8b2,yes,5,,pi:Richard,r_6c6afb75a73cf7e6b1e6,,,,,,,
aprime_0649_9cb5c6c2a895,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0650_dacd1784c6c3,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0651_ca2b2105628f,yes,5,,pi:Richard,r_3e6bbe341533bb45a882,,,,,,,
aprime_0652_9cbc424a39c7,yes,5,,pi:Richard,r_7174da991f1d6079d31c,,,,,,,
aprime_0653_0fc112cceb9b,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0654_3ecf93b71671,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0655_26abf16fc0bf,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0656_10c9239a727c,yes,5,,pi:Richard,r_37295eee201b55744f21,,,,,,,
aprime_0657_76289591da0c,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0658_254f2720ddb1,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0659_dce2ee5e64d5,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0660_8dfbc958a67f,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0661_63ccdc7a04c8,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0662_11b27dd6eaca,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0663_d40cba210a01,yes,5,,pi:Richard,r_23c6aac898627b318c02,,,,,,,
aprime_0664_1ed1ae1e2357,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0665_65085368ec51,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0666_71116042238a,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0667_dcd9d885823d,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0668_ddfd03424905,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0669_a61675a50dd2,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0670_6a651413197f,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0671_0cca665ef8c3,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0672_0428636b4344,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0673_e568f5b2e93e,yes,5,,pi:Richard,r_08f447900f1a8e14ea2f,,,,,,,
aprime_0674_3ca218c86a0f,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0675_6e5d1f20ef6e,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0676_08c77097498a,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0677_433b5bab9af2,yes,5,,pi:Richard,r_2a461e6b39be1de02ef6,,,,,,,
aprime_0678_0359e11aa43e,yes,5,,pi:Richard,r_aedb50d0f7da796cc8e2,,,,,,,
aprime_0679_7a1dcf7675ed,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0680_4345318d0dab,yes,5,,pi:Richard,r_e695be35a94c5093d33e,,,,,,,
aprime_0681_9793870cebeb,yes,5,,pi:Richard,r_958893025e2351e7b497,,,,,,,
aprime_0682_ba3b4675132d,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
